age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pdays_was_999,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,y
38,4,999,0,1.4,94.465,-41.8,4.865,5228.1,1,unemployed,married,basic.6y,no,no,no,telephone,jun,mon,nonexistent,1
40,1,999,0,1.4,94.465,-41.8,4.958,5228.1,1,blue-collar,married,basic.4y,no,yes,no,telephone,jun,thu,nonexistent,0
31,2,999,0,-1.8,92.893,-46.2,1.281,5099.1,1,technician,single,professional.course,no,yes,yes,cellular,may,wed,nonexistent,0
30,1,999,1,-0.1,93.2,-42.0,4.076,5195.8,1,entrepreneur,single,university.degree,no,yes,no,cellular,nov,thu,failure,1
28,2,999,0,1.4,94.465,-41.8,4.961,5228.1,1,blue-collar,single,basic.9y,no,yes,no,telephone,jun,mon,nonexistent,0
46,2,999,0,1.4,93.918,-42.7,4.961,5228.1,1,admin.,single,university.degree,no,no,no,cellular,jul,tue,nonexistent,0
33,1,999,0,1.4,93.444,-36.1,4.962,5228.1,1,services,married,professional.course,no,yes,no,cellular,aug,thu,nonexistent,0
28,3,999,0,1.4,93.918,-42.7,4.961,5228.1,1,admin.,married,high.school,no,unknown,unknown,cellular,jul,tue,nonexistent,0
32,2,999,0,-1.8,93.075,-47.1,1.498,5099.1,1,technician,married,professional.course,no,yes,no,cellular,apr,wed,nonexistent,0
31,3,999,0,1.4,93.918,-42.7,4.963,5228.1,1,technician,divorced,professional.course,no,yes,yes,cellular,jul,fri,nonexistent,0
35,2,999,0,1.4,93.918,-42.7,4.962,5228.1,1,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,nonexistent,1
28,3,999,1,-2.9,92.201,-31.4,0.869,5076.2,1,unemployed,married,professional.course,no,yes,no,cellular,aug,fri,failure,1
31,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1,technician,married,university.degree,no,no,no,cellular,aug,fri,nonexistent,0
30,1,999,0,1.4,93.444,-36.1,4.963,5228.1,1,admin.,married,university.degree,no,yes,no,cellular,aug,fri,nonexistent,0
70,4,999,0,-1.1,94.199,-37.5,0.886,4963.6,1,retired,divorced,professional.course,no,yes,no,telephone,sep,wed,nonexistent,0
39,2,999,0,-1.8,92.893,-46.2,1.344,5099.1,1,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,nonexistent,0
41,2,999,0,1.4,94.465,-41.8,4.864,5228.1,1,unemployed,married,university.degree,unknown,no,no,telephone,jun,tue,nonexistent,0
26,1,999,0,-1.8,92.893,-46.2,1.244,5099.1,1,student,single,high.school,no,no,no,cellular,may,mon,nonexistent,0
53,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1,admin.,married,high.school,unknown,no,no,cellular,aug,thu,nonexistent,0
34,24,999,0,1.4,94.465,-41.8,4.866,5228.1,1,entrepreneur,married,basic.4y,no,no,no,telephone,jun,thu,nonexistent,0
38,2,8,1,-3.4,92.431,-26.9,0.739,5017.5,0,admin.,married,university.degree,no,yes,no,cellular,oct,fri,success,0
38,1,999,0,1.4,94.465,-41.8,4.864,5228.1,1,blue-collar,single,high.school,unknown,yes,no,telephone,jun,wed,nonexistent,1
36,1,999,0,1.4,93.918,-42.7,4.963,5228.1,1,blue-collar,married,high.school,no,no,no,cellular,jul,wed,nonexistent,0
35,2,999,0,1.1,93.994,-36.4,4.857,5191.0,1,retired,married,professional.course,no,no,no,telephone,may,wed,nonexistent,0
52,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,1,services,divorced,basic.4y,no,yes,no,cellular,jun,tue,nonexistent,0
43,3,999,0,1.4,93.918,-42.7,4.957,5228.1,1,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,nonexistent,0
41,1,999,1,-1.8,92.893,-46.2,1.281,5099.1,1,blue-collar,married,basic.4y,unknown,no,no,cellular,may,wed,failure,0
28,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,services,married,high.school,no,yes,no,cellular,jul,tue,nonexistent,0
58,1,6,1,-1.8,93.876,-40.0,0.682,5008.7,0,admin.,married,high.school,no,yes,no,cellular,may,wed,success,1
50,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,1,entrepreneur,married,university.degree,no,no,no,cellular,nov,mon,failure,0
34,3,999,1,-0.1,93.2,-42.0,4.153,5195.8,1,admin.,married,high.school,no,no,no,cellular,nov,tue,failure,0
29,1,999,0,1.4,94.465,-41.8,4.864,5228.1,1,admin.,single,high.school,no,no,no,telephone,jun,wed,nonexistent,0
50,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,blue-collar,single,basic.4y,no,no,no,telephone,may,thu,nonexistent,0
40,7,999,0,1.4,93.918,-42.7,4.96,5228.1,1,self-employed,married,high.school,no,yes,no,cellular,jul,mon,nonexistent,0
33,1,999,0,1.4,93.918,-42.7,4.96,5228.1,1,admin.,married,university.degree,no,yes,no,cellular,jul,mon,nonexistent,0
30,4,999,0,1.4,93.444,-36.1,4.967,5228.1,1,admin.,married,university.degree,no,yes,no,cellular,aug,wed,nonexistent,0
56,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,management,divorced,basic.9y,unknown,yes,no,telephone,may,thu,nonexistent,0
49,1,999,0,-3.4,92.431,-26.9,0.754,5017.5,1,technician,divorced,unknown,no,yes,yes,cellular,oct,thu,nonexistent,0
36,3,999,0,1.4,94.465,-41.8,4.959,5228.1,1,admin.,single,high.school,unknown,yes,no,telephone,jun,fri,nonexistent,0
35,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,student,single,university.degree,unknown,yes,yes,telephone,may,mon,nonexistent,0
24,2,999,0,1.4,93.918,-42.7,4.96,5228.1,1,blue-collar,single,basic.9y,no,yes,no,cellular,jul,mon,nonexistent,0
29,2,999,0,1.4,94.465,-41.8,4.864,5228.1,1,management,single,university.degree,no,no,no,telephone,jun,tue,nonexistent,0
54,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,services,married,unknown,no,no,no,telephone,may,mon,nonexistent,0
39,1,999,0,1.4,93.444,-36.1,4.968,5228.1,1,admin.,single,high.school,no,unknown,unknown,cellular,aug,thu,nonexistent,0
36,1,999,0,1.4,93.918,-42.7,4.963,5228.1,1,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,thu,nonexistent,0
43,1,999,0,1.4,93.918,-42.7,4.96,5228.1,1,entrepreneur,married,basic.9y,unknown,yes,no,cellular,jul,mon,nonexistent,0
33,1,999,0,1.1,93.994,-36.4,4.855,5191.0,1,services,single,high.school,no,yes,no,telephone,may,thu,nonexistent,0
34,2,999,0,1.1,93.994,-36.4,4.858,5191.0,1,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,wed,nonexistent,0
47,3,999,0,1.4,93.918,-42.7,4.962,5228.1,1,technician,divorced,high.school,no,no,no,cellular,jul,thu,nonexistent,0
35,1,999,0,1.4,93.444,-36.1,4.965,5228.1,1,housemaid,married,basic.4y,no,yes,no,cellular,aug,mon,nonexistent,0
26,3,999,0,1.1,93.994,-36.4,4.856,5191.0,1,technician,single,basic.9y,no,yes,no,telephone,may,wed,nonexistent,0
41,5,999,0,-0.1,93.2,-42.0,4.021,5195.8,1,services,married,unknown,no,no,no,cellular,nov,fri,nonexistent,0
38,4,999,0,1.4,94.465,-41.8,4.967,5228.1,1,blue-collar,married,basic.9y,no,unknown,unknown,telephone,jun,fri,nonexistent,0
38,2,999,0,-1.1,94.767,-50.8,1.03,4963.6,1,housemaid,divorced,university.degree,no,no,no,cellular,nov,wed,nonexistent,1
36,2,999,0,-1.8,93.075,-47.1,1.445,5099.1,1,management,married,university.degree,no,no,yes,cellular,apr,wed,nonexistent,0
72,4,999,0,-1.8,93.876,-40.0,0.672,5008.7,1,retired,married,basic.4y,no,yes,no,cellular,may,wed,nonexistent,1
43,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,admin.,married,university.degree,no,no,no,cellular,jul,tue,nonexistent,0
49,7,999,0,-0.1,93.2,-42.0,4.076,5195.8,1,technician,married,university.degree,no,yes,no,telephone,nov,thu,nonexistent,0
38,2,999,0,1.1,93.994,-36.4,4.857,5191.0,1,admin.,married,university.degree,no,yes,yes,telephone,may,wed,nonexistent,0
41,2,999,0,-0.1,93.2,-42.0,4.153,5195.8,1,blue-collar,divorced,basic.9y,no,yes,no,telephone,nov,tue,nonexistent,0
43,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,management,married,professional.course,no,yes,no,telephone,may,tue,nonexistent,0
29,2,3,1,-2.9,92.963,-40.8,1.26,5076.2,0,services,single,high.school,no,no,no,cellular,jun,wed,success,1
48,10,999,0,1.1,93.994,-36.4,4.858,5191.0,1,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,nonexistent,0
38,2,999,1,-2.9,92.963,-40.8,1.262,5076.2,1,entrepreneur,married,professional.course,no,yes,yes,cellular,jun,tue,failure,0
33,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,technician,married,basic.9y,no,yes,no,telephone,may,mon,nonexistent,0
30,3,999,1,-2.9,92.963,-40.8,1.262,5076.2,1,self-employed,single,university.degree,no,no,no,cellular,jun,tue,failure,0
28,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,1,self-employed,single,professional.course,no,yes,no,cellular,jun,thu,nonexistent,0
29,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,1,self-employed,single,university.degree,no,no,yes,telephone,nov,mon,nonexistent,0
44,4,999,0,1.4,93.444,-36.1,4.962,5228.1,1,admin.,married,university.degree,no,yes,no,cellular,aug,thu,nonexistent,0
37,2,4,1,-2.9,92.201,-31.4,0.873,5076.2,0,technician,single,university.degree,no,yes,yes,cellular,aug,thu,success,0
47,1,999,0,-1.8,93.876,-40.0,0.684,5008.7,1,technician,divorced,professional.course,no,no,yes,telephone,may,fri,nonexistent,0
55,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,unknown,married,basic.4y,unknown,yes,no,telephone,may,mon,nonexistent,0
31,3,7,3,-1.8,93.876,-40.0,0.697,5008.7,0,technician,divorced,university.degree,no,no,no,cellular,may,wed,success,1
31,2,999,0,-1.8,92.893,-46.2,1.291,5099.1,1,services,single,high.school,no,yes,no,cellular,may,tue,nonexistent,1
56,1,12,4,-1.7,94.027,-38.3,0.904,4991.6,0,blue-collar,divorced,basic.4y,no,yes,no,telephone,aug,mon,failure,0
42,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,technician,single,high.school,no,no,no,telephone,may,mon,nonexistent,0
41,1,999,0,-0.1,93.798,-40.4,5.0,5195.8,1,technician,divorced,professional.course,no,unknown,unknown,telephone,oct,mon,nonexistent,0
24,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,1,technician,married,professional.course,no,no,yes,cellular,may,wed,nonexistent,0
29,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,technician,married,professional.course,no,no,no,telephone,may,tue,nonexistent,0
26,4,999,0,1.4,93.918,-42.7,4.962,5228.1,1,services,married,high.school,no,yes,yes,cellular,jul,wed,nonexistent,0
80,1,999,0,-1.8,93.749,-34.6,0.642,5008.7,1,retired,divorced,basic.4y,no,yes,no,telephone,apr,wed,nonexistent,1
30,7,999,0,1.4,93.444,-36.1,4.964,5228.1,1,housemaid,married,university.degree,no,yes,no,cellular,aug,wed,nonexistent,0
38,1,999,0,1.4,94.465,-41.8,4.961,5228.1,1,unemployed,married,basic.4y,unknown,no,no,telephone,jun,thu,nonexistent,0
59,1,999,0,1.4,93.918,-42.7,4.957,5228.1,1,management,married,basic.9y,unknown,yes,no,cellular,jul,fri,nonexistent,0
53,1,999,0,1.4,93.444,-36.1,4.968,5228.1,1,blue-collar,married,basic.9y,no,yes,no,cellular,aug,tue,nonexistent,0
41,2,999,0,1.4,93.444,-36.1,4.967,5228.1,1,technician,married,high.school,no,no,no,cellular,aug,wed,nonexistent,0
30,5,999,0,-3.4,92.649,-30.1,0.714,5017.5,1,blue-collar,single,high.school,no,unknown,unknown,cellular,nov,mon,nonexistent,1
60,3,999,0,1.1,93.994,-36.4,4.855,5191.0,1,housemaid,married,high.school,unknown,no,no,telephone,may,fri,nonexistent,1
58,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1,blue-collar,married,unknown,unknown,yes,no,cellular,aug,fri,nonexistent,0
31,1,999,0,1.4,93.918,-42.7,4.958,5228.1,1,student,single,university.degree,no,yes,no,cellular,jul,thu,nonexistent,0
30,3,999,0,1.4,93.918,-42.7,4.962,5228.1,1,admin.,single,university.degree,no,no,no,cellular,jul,mon,nonexistent,0
25,2,999,0,-2.9,92.963,-40.8,1.26,5076.2,1,admin.,single,university.degree,no,no,no,telephone,jun,mon,nonexistent,0
56,2,999,0,1.4,94.465,-41.8,4.961,5228.1,1,retired,married,basic.4y,no,no,no,telephone,jun,thu,nonexistent,0
44,1,999,0,1.4,93.918,-42.7,4.96,5228.1,1,management,single,high.school,no,no,no,cellular,jul,mon,nonexistent,0
29,1,999,1,-2.9,92.963,-40.8,1.26,5076.2,1,admin.,married,high.school,no,yes,no,cellular,jun,wed,failure,0
33,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,1,admin.,single,university.degree,no,yes,yes,cellular,may,thu,nonexistent,0
32,2,999,0,1.1,93.994,-36.4,4.857,5191.0,1,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,nonexistent,0
44,1,999,0,1.1,93.994,-36.4,4.856,5191.0,1,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,nonexistent,0
45,1,999,0,1.4,94.465,-41.8,4.865,5228.1,1,admin.,married,unknown,no,yes,no,telephone,jun,mon,nonexistent,1
24,5,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,services,married,high.school,no,no,no,cellular,may,thu,nonexistent,0
54,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,1,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,nonexistent,0
34,3,999,0,1.4,93.918,-42.7,4.968,5228.1,1,technician,married,university.degree,no,no,no,cellular,jul,thu,nonexistent,0
29,1,999,0,1.4,93.444,-36.1,4.965,5228.1,1,technician,married,university.degree,no,no,no,cellular,aug,wed,nonexistent,0
37,3,999,0,1.4,93.918,-42.7,4.968,5228.1,1,admin.,married,university.degree,no,no,yes,cellular,jul,thu,nonexistent,0
30,2,999,0,-1.8,93.075,-47.1,1.435,5099.1,1,self-employed,single,university.degree,no,yes,no,cellular,apr,thu,nonexistent,1
51,5,999,0,1.1,93.994,-36.4,4.86,5191.0,1,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,nonexistent,0
29,4,999,0,1.1,93.994,-36.4,4.857,5191.0,1,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,wed,nonexistent,0
37,1,999,0,-1.8,93.075,-47.1,1.406,5099.1,1,technician,single,high.school,no,yes,no,telephone,apr,thu,nonexistent,0
32,2,999,0,1.1,93.994,-36.4,4.857,5191.0,1,admin.,single,high.school,no,no,no,telephone,may,mon,nonexistent,0
29,2,999,0,-3.4,92.379,-29.8,0.788,5017.5,1,self-employed,single,university.degree,no,yes,no,cellular,sep,tue,nonexistent,1
26,3,999,0,1.4,93.918,-42.7,4.961,5228.1,1,self-employed,married,university.degree,no,yes,yes,cellular,jul,tue,nonexistent,0
44,1,999,0,1.4,93.918,-42.7,4.96,5228.1,1,admin.,married,high.school,no,yes,no,cellular,jul,mon,nonexistent,0
36,2,999,0,1.1,93.994,-36.4,4.857,5191.0,1,blue-collar,single,high.school,no,no,yes,telephone,may,fri,nonexistent,0
20,7,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,thu,nonexistent,0
28,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,services,married,high.school,no,yes,no,telephone,may,mon,nonexistent,0
45,2,999,0,1.4,94.465,-41.8,4.959,5228.1,1,entrepreneur,married,high.school,no,yes,no,telephone,jun,wed,nonexistent,0
37,2,999,1,-0.1,93.2,-42.0,4.076,5195.8,1,technician,married,professional.course,no,yes,no,cellular,nov,thu,failure,0
32,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,1,admin.,single,university.degree,no,no,no,cellular,nov,wed,nonexistent,0
52,4,999,0,1.4,93.444,-36.1,4.965,5228.1,1,housemaid,married,basic.4y,unknown,yes,yes,cellular,aug,mon,nonexistent,0
42,4,999,0,1.4,94.465,-41.8,4.959,5228.1,1,services,married,high.school,no,no,no,telephone,jun,wed,nonexistent,0
37,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,1,entrepreneur,married,basic.9y,no,no,no,cellular,may,mon,failure,0
24,1,999,1,-1.8,92.893,-46.2,1.244,5099.1,1,admin.,single,university.degree,unknown,no,no,cellular,may,mon,failure,0
36,10,999,0,1.4,94.465,-41.8,4.866,5228.1,1,blue-collar,single,basic.9y,no,yes,no,telephone,jun,thu,nonexistent,0
46,3,999,0,-1.8,92.893,-46.2,1.291,5099.1,1,blue-collar,married,basic.9y,unknown,no,no,cellular,may,tue,nonexistent,0
30,1,999,0,1.4,94.465,-41.8,4.967,5228.1,1,admin.,divorced,university.degree,unknown,yes,no,telephone,jun,fri,nonexistent,0
26,9,999,0,1.4,93.918,-42.7,4.96,5228.1,1,admin.,single,university.degree,no,yes,no,cellular,jul,mon,nonexistent,0
34,2,999,0,-1.8,92.893,-46.2,1.244,5099.1,1,self-employed,single,university.degree,no,yes,yes,cellular,may,mon,nonexistent,0
36,3,999,1,-1.8,92.893,-46.2,1.313,5099.1,1,admin.,single,university.degree,no,no,no,cellular,may,fri,failure,0
34,1,3,1,-1.8,93.369,-34.8,0.652,5008.7,0,admin.,single,university.degree,no,no,no,telephone,mar,tue,success,1
50,8,999,0,1.4,93.918,-42.7,4.962,5228.1,1,technician,single,professional.course,no,no,yes,cellular,jul,mon,nonexistent,0
39,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,technician,single,professional.course,no,no,no,cellular,apr,mon,nonexistent,0
35,4,999,0,-1.8,92.893,-46.2,1.313,5099.1,1,admin.,married,university.degree,no,yes,no,cellular,may,fri,nonexistent,0
37,2,999,0,1.4,93.444,-36.1,4.965,5228.1,1,admin.,single,university.degree,no,yes,no,cellular,aug,mon,nonexistent,0
32,1,999,0,1.4,93.918,-42.7,4.968,5228.1,1,technician,single,professional.course,no,no,no,cellular,jul,thu,nonexistent,0
30,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,1,admin.,single,university.degree,no,yes,no,cellular,nov,thu,nonexistent,1
35,3,999,0,1.4,93.444,-36.1,4.967,5228.1,1,self-employed,married,basic.4y,unknown,unknown,unknown,cellular,aug,wed,nonexistent,0
43,1,999,1,-1.8,92.893,-46.2,1.281,5099.1,1,blue-collar,married,basic.4y,no,no,yes,cellular,may,wed,failure,0
38,2,999,1,-1.1,94.199,-37.5,0.88,4963.6,1,management,married,university.degree,no,no,no,cellular,sep,wed,failure,0
32,2,999,0,-1.8,93.075,-47.1,1.479,5099.1,1,blue-collar,married,basic.9y,no,yes,yes,cellular,apr,fri,nonexistent,1
45,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,unknown,married,unknown,unknown,yes,no,telephone,may,thu,nonexistent,0
39,4,999,0,1.4,93.918,-42.7,4.963,5228.1,1,admin.,single,basic.9y,unknown,no,yes,cellular,jul,wed,nonexistent,0
38,1,999,0,1.1,93.994,-36.4,4.86,5191.0,1,admin.,divorced,high.school,no,no,no,telephone,may,thu,nonexistent,0
51,2,999,0,-0.1,93.2,-42.0,4.153,5195.8,1,self-employed,married,university.degree,no,yes,yes,cellular,nov,tue,nonexistent,0
40,1,999,0,1.1,93.994,-36.4,4.859,5191.0,1,services,divorced,high.school,no,no,no,telephone,may,fri,nonexistent,0
30,1,999,0,-1.7,94.027,-38.3,0.886,4991.6,1,admin.,single,university.degree,no,yes,no,cellular,aug,tue,nonexistent,0
47,2,999,0,1.4,94.465,-41.8,4.967,5228.1,1,technician,married,basic.9y,no,yes,no,telephone,jun,fri,nonexistent,0
31,25,999,0,1.1,93.994,-36.4,4.864,5191.0,1,admin.,single,high.school,no,yes,no,telephone,may,fri,nonexistent,0
35,1,999,0,1.4,94.465,-41.8,4.958,5228.1,1,housemaid,married,high.school,no,no,no,telephone,jun,thu,nonexistent,0
32,2,999,1,-1.8,93.075,-47.1,1.365,5099.1,1,blue-collar,married,professional.course,unknown,yes,no,cellular,apr,thu,failure,0
25,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,technician,married,university.degree,no,unknown,unknown,telephone,jul,wed,nonexistent,0
45,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,entrepreneur,married,basic.4y,unknown,yes,no,telephone,may,tue,nonexistent,0
32,1,999,0,1.4,93.444,-36.1,4.963,5228.1,1,management,married,university.degree,no,yes,no,cellular,aug,tue,nonexistent,0
30,10,999,0,1.4,94.465,-41.8,4.959,5228.1,1,services,married,unknown,no,yes,no,telephone,jun,wed,nonexistent,0
60,1,999,0,1.4,94.465,-41.8,4.864,5228.1,1,retired,divorced,basic.4y,unknown,yes,no,telephone,jun,tue,nonexistent,0
55,2,999,0,-1.8,92.843,-50.0,1.703,5099.1,1,technician,single,professional.course,no,yes,yes,cellular,mar,mon,nonexistent,1
43,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,services,married,high.school,no,no,no,telephone,may,mon,nonexistent,0
40,2,999,0,1.4,93.918,-42.7,4.963,5228.1,1,admin.,divorced,university.degree,no,no,no,cellular,jul,wed,nonexistent,0
53,1,999,0,1.4,94.465,-41.8,4.961,5228.1,1,services,married,high.school,unknown,yes,no,telephone,jun,thu,nonexistent,0
36,2,999,1,-1.8,92.893,-46.2,1.354,5099.1,1,technician,married,university.degree,no,no,yes,cellular,may,mon,failure,1
62,4,999,0,-1.8,92.893,-46.2,1.354,5099.1,1,retired,married,professional.course,no,yes,no,cellular,may,mon,nonexistent,0
44,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,mon,nonexistent,0
33,3,999,0,-1.8,92.893,-46.2,1.291,5099.1,1,services,married,high.school,no,yes,no,cellular,may,tue,nonexistent,1
38,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,1,technician,single,professional.course,no,yes,no,cellular,nov,mon,failure,0
53,15,999,0,1.1,93.994,-36.4,4.86,5191.0,1,housemaid,single,basic.4y,unknown,no,no,telephone,may,thu,nonexistent,0
34,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,1,admin.,married,high.school,no,no,no,cellular,may,wed,nonexistent,0
43,4,999,0,1.1,93.994,-36.4,4.855,5191.0,1,technician,married,university.degree,no,yes,no,telephone,may,thu,nonexistent,0
33,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,blue-collar,single,basic.4y,no,yes,no,cellular,apr,mon,nonexistent,0
51,1,999,0,-1.8,92.893,-46.2,1.25,5099.1,1,admin.,married,high.school,no,yes,no,cellular,may,fri,nonexistent,0
25,1,999,0,1.1,93.994,-36.4,4.864,5191.0,1,admin.,single,high.school,no,no,no,telephone,may,fri,nonexistent,0
32,1,999,0,1.4,93.444,-36.1,4.965,5228.1,1,technician,single,university.degree,no,yes,no,cellular,aug,wed,nonexistent,0
30,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,1,blue-collar,married,basic.9y,unknown,no,no,cellular,may,mon,nonexistent,0
55,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,services,divorced,high.school,no,yes,yes,cellular,jul,thu,nonexistent,0
39,4,999,0,1.1,93.994,-36.4,4.857,5191.0,1,admin.,single,unknown,no,no,yes,telephone,may,fri,nonexistent,0
30,2,999,0,1.4,93.444,-36.1,4.965,5228.1,1,technician,single,high.school,unknown,no,no,cellular,aug,mon,nonexistent,0
38,2,999,0,-1.8,93.075,-47.1,1.466,5099.1,1,blue-collar,married,basic.9y,no,no,yes,cellular,apr,mon,nonexistent,0
36,2,999,0,-1.8,92.893,-46.2,1.334,5099.1,1,admin.,married,university.degree,no,yes,no,cellular,may,wed,nonexistent,0
46,5,999,0,-1.8,92.893,-46.2,1.244,5099.1,1,admin.,divorced,basic.6y,no,yes,no,cellular,may,mon,nonexistent,0
30,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,1,admin.,married,high.school,no,yes,no,cellular,nov,wed,nonexistent,0
46,17,999,0,1.4,93.444,-36.1,4.962,5228.1,1,admin.,married,high.school,no,no,no,cellular,aug,thu,nonexistent,0
41,8,999,0,-1.8,92.893,-46.2,1.244,5099.1,1,blue-collar,married,basic.9y,no,yes,yes,cellular,may,mon,nonexistent,0
56,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,1,admin.,married,basic.9y,no,no,no,cellular,apr,thu,nonexistent,0
33,2,999,1,-1.8,92.893,-46.2,1.344,5099.1,1,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,tue,failure,1
57,1,999,0,1.4,93.918,-42.7,4.961,5228.1,1,technician,married,basic.9y,no,no,no,cellular,jul,tue,nonexistent,0
54,1,7,2,-3.4,92.649,-30.1,0.719,5017.5,0,blue-collar,married,basic.9y,no,no,no,cellular,nov,wed,failure,0
